index_code,stock_code,weight
H30457,002637,0.005
H30457,002639,0.016
H30457,002640,0.008
H30457,002641,0.003
H30457,002642,0.006
H30457,002643,0.012
H30457,002646,0.003
H30457,002648,0.052
H30457,002649,0.01
H30457,002651,0.004
H30457,002653,0.022
H30457,002654,0.014
H30457,002657,0.012
H30457,002662,0.005
H30457,002664,0.007
H30457,002668,0.007
H30457,002670,0.012
H30457,002672,0.003
H30457,002673,0.027
H30457,002675,0.012
H30457,002677,0.003
H30457,002678,0.002
H30457,002681,0.015
H30457,002683,0.029
H30457,002685,0.007
H30457,002690,0.009
H30457,002695,0.003
H30457,002697,0.005
H30457,002698,0.013
H30457,0027.HK,0.099
H30457,002701,0.013
H30457,002703,0.009
H30457,002705,0.006
H30457,002706,0.012
H30457,002707,0.007
H30457,002708,0.007
H30457,002709,0.074
H30457,002714,0.16
H30457,002716,0.048
H30457,002721,0.009
H30457,002726,0.004
H30457,002727,0.006
H30457,002728,0.005
H30457,002730,0.004
H30457,002733,0.007
H30457,002736,0.049
H30457,002737,0.005
H30457,002738,0.079
H30457,002739,0.022
H30457,002741,0.009
H30457,002745,0.013
H30457,002746,0.004
H30457,002747,0.016
H30457,002749,0.003
H30457,002752,0.003
H30457,002755,0.006
H30457,002756,0.024
H30457,002757,0.005
H30457,002758,0.004
H30457,002761,0.007
H30457,002765,0.007
H30457,002766,0.004
H30457,002768,0.01
H30457,002773,0.014
H30457,002777,0.007
H30457,002779,0.012
H30457,002782,0.008
H30457,002785,0.009
H30457,002786,0.004
H30457,002791,0.006
H30457,002792,0.019
H30457,002793,0.005
H30457,002797,0.037
H30457,002801,0.003
H30457,002803,0.007
H30457,002807,0.014
H30457,002810,0.005
H30457,002812,0.038
H30457,002815,0.014
H30457,002818,0.002
H30457,002819,0.004
H30457,002821,0.025
H30457,002824,0.005
H30457,002827,0.006
H30457,002831,0.014
H30457,002832,0.007
H30457,002833,0.005
H30457,002837,0.079
H30457,002838,0.009
H30457,002839,0.011
H30457,002840,0.004
H30457,002841,0.021
H30457,002843,0.004
H30457,002845,0.004
H30457,002847,0.009
H30457,002850,0.038
H30457,002851,0.071
H30457,002855,0.002
H30457,002859,0.01
H30457,002865,0.021
H30457,002866,0.004
H30457,002867,0.007
H30457,002869,0.004
H30457,002876,0.005
H30457,002880,0.002
H30457,002881,0.007
H30457,002882,0.005
H30457,002884,0.005
H30457,002889,0.002
H30457,002891,0.01
H30457,002892,0.007
H30457,002895,0.02
H30457,002896,0.012
H30457,002897,0.008
H30457,002901,0.005
H30457,002902,0.004
H30457,002906,0.011
H30457,002907,0.002
H30457,002911,0.004
H30457,002913,0.006
H30457,002916,0.079
H30457,002920,0.047
H30457,002922,0.015
H30457,002925,0.008
H30457,002926,0.019
H30457,002928,0.01
H30457,002929,0.008
H30457,002930,0.003
H30457,002932,0.003
H30457,002935,0.007
H30457,002936,0.012
H30457,002937,0.005
H30457,002938,0.051
H30457,002939,0.02
H30457,002941,0.009
H30457,002945,0.006
H30457,002946,0.006
H30457,002947,0.011
H30457,002948,0.014
H30457,002950,0.004
H30457,002955,0.004
H30457,002957,0.006
H30457,002958,0.018
H30457,002959,0.003
H30457,002960,0.007
H30457,002961,0.004
H30457,002965,0.008
H30457,002966,0.047
H30457,002967,0.009
H30457,002970,0.007
H30457,002978,0.007
H30457,002979,0.01
H30457,002984,0.016
H30457,002985,0.01
H30457,002986,0.004
H30457,002987,0.011
H30457,002988,0.006
H30457,002989,0.004
H30457,002990,0.003
H30457,002991,0.003
H30457,002992,0.006
H30457,002993,0.009
H30457,002997,0.006
H30457,003000,0.003
H30457,003001,0.002
H30457,003005,0.003
H30457,003006,0.005
H30457,003009,0.005
H30457,003010,0.009
H30457,003012,0.005
H30457,003013,0.002
H30457,003019,0.005
H30457,003021,0.014
H30457,003022,0.011
H30457,003031,0.018
H30457,003035,0.009
H30457,003039,0.003
H30457,003040,0.005
H30457,0038.HK,0.004
H30457,003816,0.039
H30457,0041.HK,0.007
H30457,0066.HK,0.073
H30457,0081.HK,0.005
H30457,0083.HK,0.063
H30457,0087.HK,0.012
H30457,0101.HK,0.022
H30457,0107.HK,0.004
H30457,0119.HK,0.006
H30457,0123.HK,0.008
H30457,0135.HK,0.039
H30457,0136.HK,0.028
H30457,0142.HK,0.018
H30457,0144.HK,0.022
H30457,0148.HK,0.024
H30457,0151.HK,0.032
H30457,0152.HK,0.015
H30457,0165.HK,0.009
H30457,0168.HK,0.037
H30457,0173.HK,0.005
H30457,0175.HK,0.118
H30457,0177.HK,0.014
H30457,0179.HK,0.014
H30457,0187.HK,0.0
H30457,0189.HK,0.024
H30457,0200.HK,0.004
H30457,0220.HK,0.012
H30457,0241.HK,0.048
H30457,0257.HK,0.021
H30457,0267.HK,0.083
H30457,0268.HK,0.052
H30457,0270.HK,0.027
H30457,0272.HK,0.003
H30457,0285.HK,0.034
H30457,0288.HK,0.094
H30457,0291.HK,0.048
H30457,0293.HK,0.018
H30457,0297.HK,0.007
H30457,0300.HK,0.063
H30457,0303.HK,0.012
H30457,0308.HK,0.003
H30457,0316.HK,0.019
H30457,0317.HK,0.005
H30457,0322.HK,0.03
H30457,0323.HK,0.004
H30457,0325.HK,0.002
H30457,0327.HK,0.004
H30457,0336.HK,0.006
H30457,0338.HK,0.006
H30457,0345.HK,0.005
H30457,0347.HK,0.003
H30457,0354.HK,0.016
H30457,0358.HK,0.06
H30457,0363.HK,0.007
H30457,0371.HK,0.015
H30457,0384.HK,0.029
H30457,0386.HK,0.146
H30457,0388.HK,0.622
H30457,0390.HK,0.022
H30457,0392.HK,0.02
H30457,0425.HK,0.034
H30457,0440.HK,0.007
H30457,0460.HK,0.008
H30457,0467.HK,0.006
H30457,0489.HK,0.026
H30457,0506.HK,0.004
H30457,0512.HK,0.013
H30457,0522.HK,0.039
H30457,0525.HK,0.004
H30457,0546.HK,0.012
H30457,0548.HK,0.006
H30457,0551.HK,0.016
H30457,0552.HK,0.013
H30457,0553.HK,0.001
H30457,0564.HK,0.006
H30457,0568.HK,0.001
H30457,0570.HK,0.007
H30457,0576.HK,0.017
H30457,0586.HK,0.017
H30457,0588.HK,0.001
H30457,0590.HK,0.013
H30457,0598.HK,0.012
H30457,0604.HK,0.003
H30457,0631.HK,0.013
H30457,0636.HK,0.003
H30457,0638.HK,0.001
H30457,0639.HK,0.01
H30457,0656.HK,0.012
H30457,0666.HK,0.007
H30457,0667.HK,0.004
H30457,0669.HK,0.221
H30457,0670.HK,0.012
H30457,0683.HK,0.016
H30457,0688.HK,0.07
H30457,0694.HK,0.006
H30457,0696.HK,0.011
H30457,0697.HK,0.008
H30457,0699.HK,0.002
H30457,0700.HK,4.404
H30457,0719.HK,0.002
H30457,0728.HK,0.085
H30457,0751.HK,0.006
H30457,0753.HK,0.016
H30457,0754.HK,0.007
H30457,0762.HK,0.055
H30457,0763.HK,0.024
H30457,0772.HK,0.021
H30457,0777.HK,0.004
H30457,0780.HK,0.037
H30457,0788.HK,0.06
H30457,0811.HK,0.004
H30457,0817.HK,0.011
H30457,0819.HK,0.007
H30457,0826.HK,0.005
H30457,0836.HK,0.042
H30457,0839.HK,0.004
H30457,0853.HK,0.015
H30457,0855.HK,0.006
H30457,0856.HK,0.008
H30457,0857.HK,0.222
H30457,0861.HK,0.003
H30457,0867.HK,0.023
H30457,0868.HK,0.026
H30457,0874.HK,0.005
H30457,0880.HK,0.008
H30457,0881.HK,0.019
H30457,0883.HK,0.493
H30457,0895.HK,0.0
H30457,0902.HK,0.03
H30457,0909.HK,0.003
H30457,0914.HK,0.037
H30457,0916.HK,0.022
H30457,0917.HK,0.005
H30457,0921.HK,0.01
H30457,0934.HK,0.005
H30457,0939.HK,1.079
H30457,0941.HK,0.56
H30457,0956.HK,0.01
H30457,0960.HK,0.033
H30457,0966.HK,0.042
H30457,0968.HK,0.025
H30457,0975.HK,0.008
H30457,0981.HK,0.411
H30457,0990.HK,0.005
H30457,0991.HK,0.008
H30457,0992.HK,0.086
H30457,0995.HK,0.005
H30457,0998.HK,0.086
H30457,0999.HK,0.001
H30457,1024.HK,0.275
H30457,1030.HK,0.008
H30457,1033.HK,0.004
H30457,1038.HK,0.055
H30457,1044.HK,0.022
H30457,1052.HK,0.004
H30457,1053.HK,0.001
H30457,1055.HK,0.012
H30457,1057.HK,0.001
H30457,1060.HK,0.013
H30457,1065.HK,0.001
H30457,1066.HK,0.015
H30457,1070.HK,0.017
H30457,1071.HK,0.008
H30457,1072.HK,0.012
H30457,1083.HK,0.003
H30457,1088.HK,0.165
H30457,1093.HK,0.088
H30457,1099.HK,0.032
H30457,1108.HK,0.001
H30457,1109.HK,0.124
H30457,1112.HK,0.004
H30457,1113.HK,0.109
H30457,1114.HK,0.014
H30457,1117.HK,0.004
H30457,1128.HK,0.01
H30457,1138.HK,0.021
H30457,1157.HK,0.015
H30457,1164.HK,0.018
H30457,1171.HK,0.042
H30457,1177.HK,0.085
H30457,1186.HK,0.013
H30457,1193.HK,0.023
H30457,1196.HK,0.008
H30457,1199.HK,0.008
H30457,1208.HK,0.057
H30457,1209.HK,0.036
H30457,1211.HK,0.409
H30457,1258.HK,0.028
H30457,1276.HK,0.014
H30457,1277.HK,0.005
H30457,1288.HK,0.191
H30457,1299.HK,1.077
H30457,1302.HK,0.008
H30457,1304.HK,0.002
H30457,1308.HK,0.054
H30457,1310.HK,0.008
H30457,1313.HK,0.005
H30457,1316.HK,0.008
H30457,1318.HK,0.008
H30457,1330.HK,0.002
H30457,1333.HK,0.0
H30457,1336.HK,0.075
H30457,1339.HK,0.059
H30457,1341.HK,0.001
H30457,1347.HK,0.104
H30457,1349.HK,0.001
H30457,1357.HK,0.028
H30457,1359.HK,0.02
H30457,1361.HK,0.005
H30457,1364.HK,0.005
H30457,1368.HK,0.01
H30457,1375.HK,0.003
H30457,1378.HK,0.122
H30457,1385.HK,0.017
H30457,1398.HK,0.639
H30457,1405.HK,0.007
H30457,1415.HK,0.012
H30457,1448.HK,0.004
H30457,1456.HK,0.003
H30457,1475.HK,0.002
H30457,1478.HK,0.005
H30457,1513.HK,0.005
H30457,1515.HK,0.003
H30457,1516.HK,0.003
H30457,1519.HK,0.082
H30457,1528.HK,0.001
H30457,1530.HK,0.054
H30457,1548.HK,0.022
H30457,1579.HK,0.009
H30457,1585.HK,0.016
H30457,1610.HK,0.005
H30457,1618.HK,0.006
H30457,1635.HK,0.001
H30457,1658.HK,0.057
H30457,1675.HK,0.007
H30457,1686.HK,0.005
H30457,1691.HK,0.003
H30457,1709.HK,0.002
H30457,1729.HK,0.01
H30457,1735.HK,0.015
H30457,1766.HK,0.029
H30457,1772.HK,0.03
H30457,1773.HK,0.004
H30457,1776.HK,0.024
H30457,1783.HK,0.008
H30457,1787.HK,0.05
H30457,1788.HK,0.009
H30457,1789.HK,0.004
H30457,1797.HK,0.016
H30457,1798.HK,0.006
H30457,1800.HK,0.026
H30457,1801.HK,0.158
H30457,1810.HK,0.735
H30457,1811.HK,0.004
H30457,1816.HK,0.041
H30457,1818.HK,0.071
H30457,1828.HK,0.002
H30457,1833.HK,0.018
H30457,1836.HK,0.011
H30457,1855.HK,0.0
H30457,1858.HK,0.002
H30457,1860.HK,0.019
H30457,1876.HK,0.015
H30457,1877.HK,0.005
H30457,1880.HK,0.012
H30457,1882.HK,0.018
H30457,1883.HK,0.005
H30457,1888.HK,0.016
H30457,1896.HK,0.004
H30457,1898.HK,0.027
H30457,1907.HK,0.004
H30457,1908.HK,0.016
H30457,1910.HK,0.031
H30457,1918.HK,0.017
H30457,1919.HK,0.046
H30457,1921.HK,0.003
H30457,1928.HK,0.047
H30457,1929.HK,0.032
H30457,1951.HK,0.008
H30457,1952.HK,0.013
H30457,1958.HK,0.004
H30457,1963.HK,0.004
H30457,1969.HK,0.002
H30457,1972.HK,0.031
H30457,1988.HK,0.037
H30457,1997.HK,0.056
H30457,1999.HK,0.009
H30457,2005.HK,0.005
H30457,2007.HK,0.006
H30457,2009.HK,0.002
H30457,2013.HK,0.011
H30457,2015.HK,0.112
H30457,2016.HK,0.012
H30457,2018.HK,0.029
H30457,2020.HK,0.124
H30457,2038.HK,0.007
H30457,2039.HK,0.009
H30457,2050.HK,0.011
H30457,2057.HK,0.095
H30457,2068.HK,0.001
H30457,2096.HK,0.014
H30457,2097.HK,0.005
H30457,2099.HK,0.055
H30457,2128.HK,0.008
H30457,2145.HK,0.006
H30457,2155.HK,0.006
H30457,2157.HK,0.005
H30457,2158.HK,0.005
H30457,2162.HK,0.015
H30457,2169.HK,0.001
H30457,2172.HK,0.003
H30457,2186.HK,0.009
H30457,2192.HK,0.003
H30457,2196.HK,0.013
H30457,2202.HK,0.01
H30457,2208.HK,0.013
H30457,2218.HK,0.001
H30457,2228.HK,0.047
H30457,2232.HK,0.005
H30457,2233.HK,0.009
H30457,2238.HK,0.012
H30457,2252.HK,0.013
H30457,2255.HK,0.005
H30457,2259.HK,0.046
H30457,2268.HK,0.036
H30457,2269.HK,0.173
H30457,2273.HK,0.005
H30457,2276.HK,0.014
H30457,2282.HK,0.016
H30457,2285.HK,0.004
H30457,2291.HK,0.001
H30457,2313.HK,0.064
H30457,2314.HK,0.005
H30457,2318.HK,0.615
H30457,2319.HK,0.058
H30457,2328.HK,0.127
H30457,2331.HK,0.06
H30457,2333.HK,0.035
H30457,2338.HK,0.059
H30457,2343.HK,0.018
H30457,2356.HK,0.005
H30457,2357.HK,0.015
H30457,2359.HK,0.064
H30457,2367.HK,0.02
H30457,2378.HK,0.375
H30457,2380.HK,0.014
H30457,2382.HK,0.054
H30457,2386.HK,0.012
H30457,2388.HK,0.198
H30457,2400.HK,0.029
H30457,2402.HK,0.001
H30457,2410.HK,0.004
H30457,2419.HK,0.008
H30457,2423.HK,0.12
H30457,2429.HK,0.002
H30457,2431.HK,0.0
H30457,2432.HK,0.002
H30457,2443.HK,0.002
H30457,2460.HK,0.005
H30457,2465.HK,0.002
H30457,2469.HK,0.003
H30457,2473.HK,0.012
H30457,2498.HK,0.015
H30457,2506.HK,0.0
H30457,2510.HK,0.002
H30457,2517.HK,0.008
H30457,2522.HK,0.002
H30457,2533.HK,0.011
H30457,2555.HK,0.002
H30457,2556.HK,0.005
H30457,2562.HK,0.001
H30457,2570.HK,0.0
H30457,2577.HK,0.004
H30457,2580.HK,0.004
H30457,2582.HK,0.0
H30457,2586.HK,0.004
H30457,2587.HK,0.0
H30457,2588.HK,0.019
H30457,2589.HK,0.0
H30457,2591.HK,0.001
H30457,2600.HK,0.062
H30457,2601.HK,0.124
H30457,2602.HK,0.013
H30457,2603.HK,0.001
H30457,2607.HK,0.009
H30457,2609.HK,0.001
H30457,2610.HK,0.004
H30457,2611.HK,0.053
H30457,2617.HK,0.001
H30457,2618.HK,0.025
H30457,2628.HK,0.295
H30457,2629.HK,0.001
H30457,2631.HK,0.002
H30457,2643.HK,0.001
H30457,2648.HK,0.003
H30457,2666.HK,0.007
H30457,2669.HK,0.006
H30457,2688.HK,0.061
H30457,2689.HK,0.017
H30457,2727.HK,0.014
H30457,2799.HK,0.018
H30457,2858.HK,0.011
H30457,2865.HK,0.002
H30457,2866.HK,0.004
H30457,2869.HK,0.008
H30457,2877.HK,0.004
H30457,2880.HK,0.001
H30457,2883.HK,0.018
H30457,2888.HK,0.512
H30457,2899.HK,0.285
H30457,300001,0.025
H30457,300002,0.031
H30457,300003,0.029
H30457,300005,0.012
H30457,300007,0.018
H30457,300008,0.014
H30457,300009,0.015
H30457,300010,0.015
H30457,300012,0.033
H30457,300014,0.101
H30457,300015,0.066
H30457,300017,0.052
H30457,300019,0.007
H30457,300024,0.028
H30457,300026,0.01
H30457,300027,0.008
H30457,300031,0.01
H30457,300033,0.096
H30457,300034,0.012
H30457,300035,0.019
H30457,300036,0.012
H30457,300037,0.034
H30457,300039,0.006
H30457,300041,0.009
H30457,300042,0.008
H30457,300045,0.018
H30457,300046,0.009
H30457,300047,0.011
H30457,300048,0.01
H30457,300049,0.023
H30457,300053,0.016
H30457,300054,0.043
H30457,300056,0.004
H30457,300057,0.005
H30457,300058,0.107
H30457,300059,0.366
H30457,300061,0.01
H30457,300063,0.013
H30457,300065,0.023
H30457,300067,0.006
H30457,300068,0.017
H30457,300070,0.011
H30457,300071,0.007
H30457,300072,0.01
H30457,300073,0.032
H30457,300075,0.009
H30457,300077,0.017
H30457,300079,0.011
H30457,300080,0.006
H30457,300083,0.019
H30457,300085,0.021
H30457,300087,0.009
H30457,300088,0.02
H30457,300098,0.014
H30457,300100,0.016
H30457,300101,0.018
H30457,300102,0.031
H30457,300107,0.003
H30457,300109,0.012
H30457,300113,0.016
H30457,300115,0.047
H30457,300118,0.023
H30457,300119,0.007
H30457,300120,0.006
H30457,300121,0.005
H30457,300122,0.027
H30457,300123,0.009
H30457,300124,0.18
H30457,300127,0.006
H30457,300128,0.009
H30457,300129,0.014
H30457,300130,0.013
H30457,300131,0.021
H30457,300133,0.016
H30457,300134,0.006
H30457,300136,0.099
H30457,300138,0.007
H30457,300140,0.006
H30457,300142,0.026
H30457,300143,0.005
H30457,300144,0.017
H30457,300145,0.008
H30457,300146,0.016
H30457,300151,0.007
H30457,300153,0.01
H30457,300158,0.005
H30457,300161,0.006
H30457,300166,0.013
H30457,300168,0.01
H30457,300170,0.034
H30457,300171,0.008
H30457,300174,0.006
H30457,300177,0.007
H30457,300180,0.01
H30457,300181,0.015
H30457,300182,0.021
H30457,300183,0.005
H30457,300184,0.016
H30457,300185,0.012
H30457,300188,0.009
H30457,300191,0.008
H30457,300192,0.006
H30457,300194,0.005
H30457,300197,0.004
H30457,300199,0.017
H30457,300201,0.011
H30457,300203,0.007
H30457,300206,0.005
H30457,300207,0.044
H30457,300210,0.005
H30457,300212,0.01
H30457,300213,0.007
H30457,300217,0.007
H30457,300219,0.004
H30457,300222,0.009
H30457,300223,0.062
H30457,300224,0.012
H30457,300226,0.01
H30457,300229,0.02
H30457,300231,0.005
H30457,300232,0.009
H30457,300233,0.006
H30457,300236,0.022
H30457,300244,0.015
H30457,300245,0.005
H30457,300248,0.008
H30457,300249,0.006
H30457,300251,0.037
H30457,300252,0.009
H30457,300253,0.025
H30457,300255,0.045
H30457,300256,0.006
H30457,300257,0.009
H30457,300258,0.007
H30457,300260,0.014
H30457,300261,0.006
H30457,300263,0.011
H30457,300267,0.006
H30457,300271,0.006
H30457,300274,0.279
H30457,300276,0.011
H30457,300278,0.008
H30457,300284,0.007
H30457,300285,0.03
H30457,300286,0.004
H30457,300287,0.01
H30457,300288,0.004
H30457,300290,0.011
H30457,300291,0.007
H30457,300292,0.006
H30457,300293,0.005
H30457,300294,0.009
H30457,300296,0.019
H30457,300298,0.008
H30457,300302,0.01
H30457,300303,0.013
H30457,300304,0.009
H30457,300307,0.005
H30457,300308,0.92
H30457,300310,0.006
H30457,300315,0.021
H30457,300316,0.037
H30457,300318,0.003
H30457,300319,0.011
H30457,300320,0.006
H30457,300322,0.012
H30457,300323,0.009
H30457,300324,0.014
H30457,300327,0.011
H30457,300328,0.012
H30457,300331,0.011
H30457,300332,0.005
H30457,300337,0.009
H30457,300339,0.051
H30457,300341,0.006
H30457,300342,0.022
H30457,300346,0.049
H30457,300347,0.042
H30457,300348,0.014
H30457,300349,0.006
H30457,300351,0.004
H30457,300352,0.012
H30457,300353,0.018
H30457,300354,0.004
H30457,300355,0.007
H30457,300357,0.011
H30457,300358,0.007
H30457,300360,0.008
H30457,300363,0.01
H30457,300364,0.03
H30457,300369,0.007
H30457,300373,0.036
H30457,300377,0.016
H30457,300378,0.015
H30457,300380,0.004
H30457,300382,0.008
H30457,300383,0.028
H30457,300384,0.004
H30457,300386,0.004
H30457,300389,0.004
H30457,300390,0.034
H30457,300393,0.009
H30457,300394,0.148
H30457,300395,0.051
H30457,300397,0.007
H30457,300398,0.016
H30457,300401,0.009
H30457,300403,0.006
H30457,300406,0.004
H30457,300408,0.086
H30457,300409,0.029
H30457,300411,0.005
H30457,300413,0.024
H30457,300415,0.011
H30457,300416,0.008
H30457,300418,0.063
H30457,300428,0.008
H30457,300429,0.007
H30457,300432,0.022
H30457,300433,0.092
H30457,300435,0.011
H30457,300436,0.012
H30457,300438,0.02
H30457,300441,0.004
H30457,300442,0.085
H30457,300443,0.008
H30457,300444,0.009
H30457,300446,0.01
H30457,300450,0.081
H30457,300451,0.009
H30457,300454,0.052
H30457,300455,0.013
H30457,300456,0.034
H30457,300457,0.014
H30457,300458,0.034
H30457,300459,0.023
H30457,300463,0.007
H30457,300465,0.009
H30457,300466,0.004
H30457,300468,0.017
H30457,300469,0.021
H30457,300470,0.008
H30457,300474,0.035
H30457,300475,0.07
H30457,300476,0.206
H30457,300480,0.006
H30457,300481,0.005
H30457,300482,0.008
H30457,300487,0.022
H30457,300488,0.003
H30457,300489,0.005
H30457,300492,0.008
H30457,300493,0.01
H30457,300494,0.007
H30457,300496,0.035
H30457,300497,0.008
H30457,300498,0.106
H30457,300499,0.011
H30457,300502,0.532
H30457,300503,0.013
H30457,300507,0.007
H30457,300516,0.006
H30457,300520,0.013
H30457,300523,0.003
H30457,300525,0.009
H30457,300529,0.012
H30457,300532,0.005
H30457,300533,0.007
H30457,300541,0.009
H30457,300542,0.004
H30457,300545,0.004
H30457,300547,0.008
H30457,300548,0.048
H30457,300552,0.005
H30457,300558,0.015
H30457,300563,0.006
H30457,300566,0.005
H30457,300567,0.033
H30457,300568,0.024
H30457,300569,0.006
H30457,300570,0.025
H30457,300573,0.015
H30457,300576,0.011
H30457,300577,0.003
H30457,300579,0.005
H30457,300580,0.008
H30457,300581,0.005
H30457,300586,0.007
H30457,300587,0.007
H30457,300589,0.004
H30457,300590,0.004
H30457,300592,0.004
H30457,300593,0.016
H30457,300595,0.011
H30457,300596,0.01
H30457,300598,0.01
H30457,300601,0.013
H30457,300602,0.013
H30457,300603,0.005
H30457,300604,0.072
H30457,300607,0.013
H30457,300613,0.009
H30457,300617,0.005
H30457,300618,0.013
H30457,300620,0.031
H30457,300622,0.005
H30457,300623,0.022
H30457,300624,0.018
H30457,300627,0.027
H30457,300628,0.025
H30457,300629,0.006
H30457,300633,0.008
H30457,300634,0.01
H30457,300638,0.017
H30457,300641,0.007
H30457,300655,0.024
H30457,300657,0.015
H30457,300660,0.012
H30457,300661,0.042
H30457,300662,0.006
H30457,300663,0.01
H30457,300666,0.031
H30457,300671,0.011
H30457,300672,0.028
H30457,300674,0.016
H30457,300676,0.019
H30457,300677,0.024
H30457,300678,0.009
H30457,300679,0.016
H30457,300680,0.011
H30457,300681,0.007
H30457,300682,0.014
H30457,300684,0.013
H30457,300685,0.009
H30457,300687,0.008
H30457,300688,0.005
H30457,300691,0.004
H30457,300693,0.012
H30457,300696,0.007
H30457,300698,0.004
H30457,300699,0.03
H30457,300702,0.005
H30457,300705,0.006
H30457,300708,0.009
H30457,300709,0.008
H30457,300711,0.003
H30457,300712,0.004
H30457,300718,0.012
H30457,300722,0.005
H30457,300723,0.008
H30457,300724,0.049
H30457,300725,0.012
H30457,300726,0.01
H30457,300729,0.004
H30457,300735,0.015
H30457,300737,0.006
H30457,300738,0.024
H30457,300740,0.007
H30457,300741,0.003
H30457,300747,0.013
H30457,300748,0.033
H30457,300750,1.181
H30457,300751,0.066
H30457,300755,0.003
H30457,300757,0.049
H30457,300758,0.006
H30457,300759,0.039
H30457,300760,0.146
H30457,300761,0.011
H30457,300762,0.033
H30457,300763,0.025
H30457,300765,0.021
H30457,300766,0.021
H30457,300768,0.006
H30457,300769,0.012
H30457,300770,0.008
H30457,300772,0.012
H30457,300773,0.018
H30457,300775,0.019
H30457,300776,0.015
H30457,300777,0.02
H30457,300779,0.017
H30457,300781,0.006
H30457,300782,0.037
H30457,300783,0.007
H30457,300785,0.009
H30457,300788,0.002
H30457,300790,0.013
H30457,300791,0.004
H30457,300792,0.006
H30457,300793,0.006
H30457,300797,0.003
H30457,300802,0.004
H30457,300803,0.057
H30457,300806,0.024
H30457,300809,0.006
H30457,300811,0.018
H30457,300814,0.007
H30457,300815,0.006
H30457,300820,0.007
H30457,300821,0.009
H30457,300822,0.002
H30457,300825,0.006
H30457,300827,0.016
H30457,300832,0.027
H30457,300833,0.002
H30457,300840,0.004
H30457,300841,0.008
H30457,300842,0.016
H30457,300843,0.005
H30457,300846,0.013
H30457,300847,0.003
H30457,300848,0.004
H30457,300850,0.017
H30457,300855,0.011
H30457,300856,0.003
H30457,300857,0.07
H30457,300859,0.005
H30457,300860,0.003
H30457,300861,0.006
H30457,300863,0.007
H30457,300866,0.027
H30457,300869,0.004
H30457,300870,0.017
H30457,300872,0.009
H30457,300882,0.003
H30457,300887,0.003
H30457,300888,0.011
H30457,300893,0.004
H30457,300894,0.002
H30457,300895,0.005
H30457,300896,0.027
H30457,300900,0.01
H30457,300910,0.011
H30457,300911,0.004
H30457,300913,0.007
H30457,300917,0.004
H30457,300918,0.004
H30457,300919,0.033
H30457,300925,0.01
H30457,300926,0.005
H30457,300938,0.007
H30457,300951,0.003
H30457,300953,0.021
H30457,300957,0.011
H30457,300968,0.004
H30457,300969,0.006
H30457,300972,0.024
H30457,300973,0.006
H30457,300975,0.009
H30457,300976,0.004
H30457,300978,0.003
H30457,300979,0.011
H30457,300981,0.002
H30457,300984,0.006
H30457,300990,0.006
H30457,300997,0.004
H30457,300999,0.023
H30457,301000,0.005
H30457,301004,0.003
H30457,301015,0.005
H30457,301017,0.003
H30457,301018,0.009
H30457,301029,0.013
H30457,301031,0.011
H30457,301035,0.012
H30457,301039,0.009
H30457,301047,0.005
H30457,301048,0.002
H30457,301050,0.012
H30457,301051,0.003
H30457,301058,0.004
H30457,301061,0.007
H30457,301069,0.007
H30457,301071,0.008
H30457,301078,0.012
H30457,301080,0.007
H30457,301085,0.003
H30457,301087,0.007
H30457,301090,0.003
H30457,301091,0.007
H30457,301095,0.01
H30457,301096,0.005
H30457,301099,0.005
H30457,301101,0.004
H30457,301109,0.005
H30457,301116,0.002
H30457,301123,0.008
H30457,301127,0.009
H30457,301153,0.004
H30457,301155,0.01
H30457,301160,0.006
H30457,301162,0.007
H30457,301165,0.01
H30457,301171,0.03
H30457,301173,0.002
H30457,301175,0.006
H30457,301177,0.002
H30457,301179,0.003
H30457,301180,0.002
H30457,301187,0.002
H30457,301191,0.005
H30457,301196,0.005
H30457,301200,0.013
H30457,301202,0.002
H30457,301205,0.018
H30457,301206,0.004
H30457,301207,0.005
H30457,301211,0.003
H30457,301215,0.004
H30457,301216,0.01
H30457,301217,0.01
H30457,301219,0.011
H30457,301220,0.003
H30457,301236,0.041
H30457,301238,0.006
H30457,301239,0.004
H30457,301246,0.004
H30457,301251,0.005
H30457,301259,0.004
H30457,301260,0.003
H30457,301261,0.004
H30457,301262,0.002
H30457,301263,0.01
H30457,301267,0.006
H30457,301268,0.004
H30457,301269,0.029
H30457,301275,0.003
H30457,301280,0.003
H30457,301285,0.008
H30457,301286,0.003
H30457,301291,0.011
H30457,301293,0.014
H30457,301297,0.008
H30457,301301,0.009
H30457,301303,0.003
H30457,301305,0.005
H30457,301307,0.004
H30457,301308,0.072
H30457,301311,0.002
H30457,301316,0.014
H30457,301325,0.005
H30457,301327,0.004
H30457,301328,0.003
H30457,301330,0.005
H30457,301332,0.003
H30457,301333,0.004
H30457,301339,0.003
H30457,301345,0.009
H30457,301348,0.005
H30457,301358,0.037
H30457,301363,0.007
H30457,301366,0.004
H30457,301367,0.005
H30457,301368,0.006
H30457,301370,0.003
H30457,301371,0.002
H30457,301376,0.004
H30457,301377,0.019
H30457,301381,0.004
H30457,301382,0.009
H30457,301383,0.002
H30457,301389,0.005
H30457,301392,0.009
H30457,301393,0.003
H30457,301396,0.011
H30457,301408,0.004
H30457,301413,0.012
H30457,301421,0.006
H30457,301439,0.002
