fund_code,index_code,effective_weight
006863,000012,0.25
006863,932119,0.75
006864,000300,0.65
006864,HSI,0.1
006868,000012,0.1
006868,000998,0.7
006868,931026,0.2
006877,000906,0.8
006878,000906,0.8
006879,000906,0.7
006879,HSI,0.1
006881,000012,0.3
006881,000933,0.55
006881,HSHCI,0.15
006882,000942,0.7
006883,000942,0.7
006887,000300,0.6
006888,000300,0.6
006890,000300,0.4
006890,930930,0.3
006904,000300,0.5
006904,HSI,0.25
006905,000300,0.5
006905,HSI,0.25
006909,000171,0.95
006910,000171,0.95
006912,000300,0.95
006921,000012,0.3
006921,000300,0.5
006921,930930,0.2
006923,HSI,0.8
006923,中证全债指数,0.2
006924,HSI,0.8
006924,中证全债指数,0.2
006926,000906,0.9
006928,399006,0.95
006937,000300,0.95
006938,000905,0.95
006939,000300,0.95
006952,000300,0.3
006952,HSI,0.1
006969,000012,0.3
006969,930820,0.7
006972,000300,0.2
006973,000300,0.2
006976,000300,0.7
006976,中证全债指数,0.3
006977,000300,0.65
006977,中证全债指数,0.35
006981,000978,0.8
006992,000300,0.8
007005,000978,0.8
007012,000012,0.25
007012,000300,0.75
007013,000012,0.25
007013,000300,0.75
007016,000906,0.5
007028,000905,0.95
007029,000905,0.95
007040,000300,0.5
007041,000300,0.5
007042,000300,0.5
007043,000300,0.5
007044,000300,0.95
007045,000300,0.95
007046,000171,0.85
007046,中证全债指数,0.15
007047,000906,0.6
007047,930930,0.1
007048,000300,0.5
007048,中证全债指数,0.5
007049,000300,0.4
007049,中证全债指数,0.6
007056,000300,0.8
007063,000905,0.5
007063,HSI,0.3
007063,中证全债指数,0.2
007066,932119,0.7
007066,中证全债指数,0.3
007067,932119,0.7
007067,中证全债指数,0.3
007072,000300,0.3
007072,H11006,0.7
007074,000300,0.75
007074,中证全债指数,0.25
007076,000933,0.95
007077,000933,0.95
007082,930820,0.75
007082,中证全债指数,0.25
007083,930820,0.75
007083,中证全债指数,0.25
007084,000300,0.8
007085,000300,0.2
007085,中证全债指数,0.8
007089,000905,0.95
007096,000300,1.0
007101,000300,0.5
007101,HSI,0.1
007109,000012,0.3
007109,000906,0.1
007109,HSCI,0.6
007110,HSI,0.8
007111,000933,0.6
007113,932119,0.6
007114,932119,0.6
007119,000012,0.2
007119,000906,0.6
007119,930930,0.2
007120,000012,0.2
007120,000906,0.6
007120,930930,0.2
007126,000012,0.15
007126,000906,0.8
007126,HSI,0.05
007127,000012,0.15
007127,000906,0.8
007127,HSI,0.05
007130,000012,0.1
007130,000852,0.9
007132,000300,0.15
007132,HSI,0.6
007132,中证全债指数,0.25
007133,000906,0.95
007134,000906,0.95
007135,000903,0.95
007136,000903,0.95
007137,000510,0.9
007138,000510,0.9
007139,000300,0.1
007139,HSCI,0.7
007141,000300,0.5
007141,中证全债指数,0.5
007142,000300,0.5
007142,中证全债指数,0.5
007143,000300,0.95
007144,000300,0.95
007146,000906,0.6
007146,HSI,0.1
007146,中证全债指数,0.3
007151,HSI,0.85
007152,000300,0.7
007153,399986,0.95
007154,399986,0.95
007163,000977,0.8
007163,中证全债指数,0.2
007164,000977,0.8
007164,中证全债指数,0.2
007177,000012,0.35
007177,000300,0.6
007177,HSI,0.05
007178,CESFHY,0.95
007182,000300,0.1
007182,HSI,0.65
007182,中证全债指数,0.25
007183,000300,0.1
007183,HSI,0.65
007183,中证全债指数,0.25
007191,931052,0.95
007192,000300,0.55
007192,H11100,0.2
007193,000300,0.55
007193,H11100,0.2
007202,000905,0.8
007202,中证全债指数,0.2
007203,000171,0.75
007207,000906,0.5
007207,HSI,0.1
007216,CESFHY,0.95
007217,000012,0.35
007217,000300,0.6
007217,HSI,0.05
007223,000905,0.95
007230,000300,0.95
007233,000300,0.5
007233,中证全债指数,0.5
007234,000300,0.6
007234,HSI,0.2
007243,000300,0.5
007244,000300,0.5
007251,000906,0.25
007251,中证全债指数,0.75
007254,000300,0.6
007254,中证全债指数,0.25
007261,000990,0.7
007261,H11100,0.1
007275,000300,0.95
007276,000300,0.95
007277,000300,0.45
007277,HSI,0.3
007277,中证全债指数,0.2
007280,TOPIX,0.9
007287,000942,0.75
007287,930964,0.1
007287,中证全债指数,0.15
007288,000942,0.75
007288,930964,0.1
007288,中证全债指数,0.15
007291,930930,0.7
007293,000300,0.5
007293,中证全债指数,0.5
007294,000300,0.5
007294,中证全债指数,0.5
007300,H30184,0.95
007301,H30184,0.95
007303,000906,0.6
007303,930930,0.2
007304,000906,0.6
007304,930930,0.2
007305,000012,0.25
007305,000300,0.75
007306,000906,0.8
007307,000906,0.8
007308,000012,0.3
007308,000300,0.55
007308,HSI,0.15
007318,000300,0.2
007318,HSI,0.05
007326,000300,0.5
007339,000300,0.95
007340,000012,0.3
007340,000171,0.6
007340,930930,0.1
007341,000012,0.3
007341,000171,0.6
007341,930930,0.1
007343,000171,0.65
007343,HSI,0.15
007345,000171,0.5
007346,000171,0.7
007346,930930,0.1
007349,000012,0.3
007349,000171,0.7
007350,000012,0.3
007350,000171,0.7
007353,000171,0.7
007353,HSI,0.05
007354,930930,0.9
007355,000171,0.6
007355,HSI,0.1
007356,000171,0.6
007356,HSI,0.1
007357,930930,0.9
007368,HSI,0.75
007369,HSI,0.75
007379,000906,1.0
007380,000016,0.95
007381,000012,0.3
007381,000942,0.7
007382,000012,0.3
007382,000942,0.7
007385,000300,0.1
007386,000905,0.95
007387,000300,0.25
007388,000905,0.9
007389,000905,0.9
007393,000012,0.5
007393,000680,0.5
007404,000300,0.95
007405,000903,0.95
007412,H30355,0.8
007413,000905,0.95
007415,000012,0.8
007415,000300,0.15
007415,930930,0.05
007416,000012,0.8
007416,000300,0.15
007416,930930,0.05
007431,930758,0.95
007439,000171,0.8
007439,中证全债指数,0.2
007448,000300,0.95
007449,000300,0.6
007449,HSI,0.2
007450,000300,0.6
007450,HSI,0.2
007460,H30355,0.7
007460,HSI,0.1
007463,000171,0.8
007463,中证全债指数,0.2
007464,399673,0.95
007465,399673,0.95
007466,H30269,0.95
007467,H30269,0.95
007468,000300,0.7
007468,中证全债指数,0.3
007469,000300,0.7
007469,中证全债指数,0.3
007470,000300,0.95
007471,000300,0.95
007472,399692,0.95
007473,399692,0.95
007474,399667,0.95
007475,399667,0.95
007479,000300,0.9
007481,000012,0.2
007481,000933,0.6
007481,HSHCI,0.2
007484,000998,0.6
007484,930930,0.2
007484,中证全债指数,0.2
007490,000012,0.3
007490,000935,0.6
007490,930930,0.1
007491,000012,0.3
007491,000935,0.6
007491,930930,0.1
007493,000300,0.5
007493,930930,0.1
007494,000300,0.5
007494,930930,0.1
007497,000906,0.6
007497,中证全债指数,0.4
007499,000905,0.9
007501,000171,0.5
007502,000300,0.3
007502,中证全债指数,0.7
007505,931134,0.95
007506,931134,0.95
007509,000012,0.35
007509,000906,0.65
007512,000300,0.05
007512,HSI,0.8
007518,000906,0.8
007518,HSI,0.1
007518,中证全债指数,0.1
007519,000906,0.8
007519,HSI,0.1
007519,中证全债指数,0.1
007523,000932,0.4
007523,399812,0.15
007523,399989,0.3
007524,000932,0.4
007524,399812,0.15
007524,399989,0.3
007527,000906,0.8
007527,中证全债指数,0.2
007528,000906,0.8
007528,中证全债指数,0.2
007531,399975,0.95
007533,000906,0.7
007534,000906,0.7
007538,000300,0.95
007539,000300,0.95
007548,930930,0.15
007548,931463,0.7
007549,000906,0.6
007550,000300,0.6
007553,000933,0.55
007553,中证全债指数,0.45
007569,000012,0.85
007569,000300,0.15
007570,000922,0.8
007570,中证全债指数,0.2
007571,000009,0.95
007574,000300,0.65
007575,000300,0.3
007575,中证全债指数,0.7
007577,000300,0.3
007577,中证全债指数,0.7
007578,000300,0.65
007579,932119,0.7
007579,中证全债指数,0.3
007580,000903,0.95
007581,000300,0.65
007586,000300,0.8
007590,000012,0.2
007590,000906,0.8
007592,000012,0.2
007592,000300,0.6
007592,930930,0.2
007593,930939,0.95
007594,930939,0.95
007605,930740,0.95
007606,930740,0.95
007632,000300,0.6
007632,HSI,0.15
007639,000300,0.6
007639,HSI,0.2
007657,931447,0.95
007658,931447,0.95
007663,000300,0.5
007663,中证全债指数,0.5
007664,399006,0.95
007665,399006,0.95
007669,000300,0.2
007671,H30089,0.95
007672,H30089,0.95
007674,000907,0.75
007674,HSI,0.05
007675,000907,0.75
007675,HSI,0.05
007685,中证全债指数,0.2
007687,000300,0.15
007689,399808,0.6
007689,HSHDYI,0.2
007690,399808,0.6
007690,HSHDYI,0.2
007713,000906,0.75
007713,中证全债指数,0.25
007718,000933,0.8
007725,000300,0.3
007725,中证全债指数,0.7
007726,000300,0.3
007726,中证全债指数,0.7
007729,ACWI,0.36
007731,000300,0.6
007731,HSCI,0.1
007732,000300,0.6
007732,HSCI,0.1
007733,000012,0.3
007733,000300,0.5
007733,930930,0.2
007734,000012,0.3
007734,000300,0.5
007734,930930,0.2
007735,000300,0.2
007737,931159,0.95
007749,000300,0.15
007750,000300,0.6
007750,中证全债指数,0.2
007751,931157,0.95
007760,931157,0.95
007770,000300,0.6
007771,000300,0.6
007775,000300,0.7
007775,中证全债指数,0.3
007776,000300,0.7
007776,中证全债指数,0.3
007777,000012,0.4
007777,000300,0.6
007781,000300,0.15
007781,中证全债指数,0.85
007784,000861,0.95
007785,000861,0.95
007786,399991,0.95
007787,399991,0.95
007788,399991,0.95
007789,399991,0.95
007792,000861,0.95
007793,000861,0.95
007794,000905,0.95
007795,000905,0.95
007796,000861,0.95
007797,000861,0.95
007799,399005,0.95
007800,000919,0.95
007801,000922,0.95
007802,000300,0.6
007802,HSI,0.2
007803,000300,0.6
007803,HSI,0.2
007804,000300,0.95
007808,000905,0.6
007808,中证全债指数,0.4
007809,000861,0.95
007810,000861,0.95
007811,000300,0.4
007811,930930,0.2
007812,000300,0.4
007812,930930,0.2
007815,931165,0.95
007816,931165,0.95
007817,931160,0.95
007818,931160,0.95
007825,000300,0.75
007826,000300,0.75
007827,000300,0.5
007827,H11006,0.3
007827,HSI,0.2
007831,000905,0.95
007832,000905,0.95
007835,000906,0.6
007839,931141,0.95
007840,931141,0.95
007842,931033,0.95
007843,931033,0.95
007848,000300,0.3
007848,中证全债指数,0.7
007850,000300,0.5
007850,HSI,0.05
007851,000300,0.5
007851,HSI,0.05
007853,中证全债指数,0.2
007854,000300,0.5
007854,中证全债指数,0.5
007856,000906,0.95
007857,000906,0.95
007861,000933,0.65
007861,中证全债指数,0.35
007862,000933,0.65
007862,中证全债指数,0.35
007863,000300,0.5
007863,中证全债指数,0.5
007872,000300,0.5
007872,中证全债指数,0.5
007873,931087,0.95
007874,931087,0.95
007875,000012,0.5
007875,000300,0.5
007876,000012,0.5
007876,000300,0.5
007880,000300,0.5
007880,930930,0.1
007881,000300,0.5
007881,930930,0.1
007882,000849,0.95
007883,000913,0.95
007884,000300,0.1
007885,000905,0.95
007886,000905,0.95
007887,000300,0.7
007887,HSI,0.1
007893,000300,0.6
007893,HSCI,0.15
007893,中证全债指数,0.25
007894,000300,0.6
007894,HSCI,0.15
007894,中证全债指数,0.25
007895,000906,0.75
007903,000852,0.9
007910,SMMI,0.95
007911,SMMI,0.95
007925,000300,0.3
007925,中证全债指数,0.7
007932,000905,0.95
007939,000012,0.5
007939,000932,0.5
007943,000905,0.95
007944,000300,0.75
007945,000300,0.5
007945,中证全债指数,0.5
007950,000905,0.8
007959,000300,0.5
007959,HSI,0.05
007960,000300,0.5
007960,HSI,0.05
007965,000942,0.7
007965,HSCI,0.1
007966,000942,0.7
007966,HSCI,0.1
007968,000012,0.1
007968,000906,0.8
007975,ACWI,0.36
007983,931159,0.95
007984,931159,0.95
007992,399975,0.95
007993,399975,0.95
007994,000905,0.95
007995,000905,0.95
008001,000905,0.95
008009,930599,0.7
008009,930930,0.1
008009,中证全债指数,0.2
008020,931071,0.95
008021,931071,0.95
008025,000300,0.15
008025,HSI,0.05
008026,000300,0.15
008026,HSI,0.05
008037,000300,0.5
008037,中证全债指数,0.5
008038,000300,0.5
008038,中证全债指数,0.5
008050,000300,0.6
008051,000300,0.6
008052,003677,0.95
008053,003677,0.95
008056,000016,0.95
008057,000016,0.95
008058,000300,0.2
008059,000300,0.2
008060,000300,0.6
008063,000300,0.65
008063,HSI,0.15
008065,000905,0.8
008066,000905,0.8
008071,000300,0.5
008071,中证全债指数,0.5
008072,399102,0.95
008075,000300,0.75
008075,HSI,0.15
008076,000300,0.75
008076,HSI,0.15
008077,000300,0.9
008082,000300,0.8
008082,中证全债指数,0.2
008083,000300,0.8
008083,中证全债指数,0.2
008084,930599,0.75
008084,HSI,0.1
008084,中证全债指数,0.15
008085,930599,0.75
008085,HSI,0.1
008085,中证全债指数,0.15
008086,931079,0.95
008087,931079,0.95
008088,931775,0.95
008089,931775,0.95
008091,000922,0.7
008091,930914,0.1
008091,中证全债指数,0.2
008092,000922,0.7
008092,930914,0.1
008092,中证全债指数,0.2
008099,000906,0.6
008099,中证全债指数,0.25
008107,000808,0.8
008107,930965,0.05
008107,中证全债指数,0.15
008110,000300,0.4
008110,HSI,0.1
008110,中证全债指数,0.5
008112,000905,0.95
008113,000905,0.95
008114,930955,0.95
008115,930955,0.95
008119,000300,0.25
008120,000012,0.3
008120,000300,0.7
008121,000012,0.3
008121,000300,0.7
008124,000905,0.95
008127,000300,0.5
008127,中证全债指数,0.5
008128,000906,0.85
008128,中证全债指数,0.15
008129,000906,0.85
008129,中证全债指数,0.15
008131,000906,0.6
008131,930930,0.2
008131,中证全债指数,0.2
008132,000300,0.6
008132,HSI,0.1
008132,中证全债指数,0.3
008133,000931,0.35
008133,000932,0.35
008133,HSCGSI,0.1
008134,000300,0.6
008134,HSCI,0.2
008134,中证全债指数,0.2
008135,000300,0.75
008136,000300,0.4
008136,HSI,0.1
008136,中证全债指数,0.5
008137,000300,0.9
008138,000300,0.7
008142,黄金现货,0.95
008143,黄金现货,0.95
008150,000906,0.7
008150,HSI,0.1
008154,931166,0.95
008155,931166,0.95
008162,000905,0.3
008162,中证全债指数,0.7
008166,000942,0.7
008166,HSI,0.1
008167,000942,0.7
008167,HSI,0.1
008174,000300,0.7
008174,HSI,0.1
008175,000300,0.7
008175,HSI,0.1
008177,930838,0.75
008177,HSSCSOY,0.1
008178,000300,0.7
008179,000300,0.7
008180,000300,0.7
008181,000300,0.7
008182,000300,0.7
008182,中证全债指数,0.3
008183,ACWI,0.36
008184,000300,0.95
008185,000300,0.7
008185,中证全债指数,0.3
008186,000300,0.5
008186,930930,0.2
008187,000300,0.5
008187,930930,0.2
008189,930606,0.95
008190,930606,0.95
008208,000906,0.3
008209,000012,0.75
008209,000300,0.2
008209,930930,0.05
008210,000012,0.75
008210,000300,0.2
008210,930930,0.05
008212,000012,0.5
008212,000300,0.5
008213,000012,0.5
008213,000300,0.5
008221,000300,0.2
008227,000300,0.65
008227,930930,0.1
008227,中证全债指数,0.25
008228,000300,0.65
008228,930930,0.1
008228,中证全债指数,0.25
008234,000942,0.8
008234,930964,0.05
008234,932502,0.05
008234,中证全债指数,0.1
008238,000300,0.95
008239,000300,0.95
008240,000016,0.95
008241,000016,0.95
008244,000300,0.7
008245,000012,0.35
008245,000300,0.65
008246,000012,0.35
008246,000300,0.65
008251,000300,0.8
008251,中证全债指数,0.2
008252,000300,0.8
008252,中证全债指数,0.2
008253,HSI,0.65
008254,HSI,0.65
008258,000905,0.95
008259,000905,0.95
008260,000906,0.7
008260,930930,0.1
008261,000300,0.75
008261,HSI,0.1
008262,000300,0.75
008262,HSI,0.1
008263,000300,0.15
008263,HSI,0.05
008264,000012,0.15
008264,930930,0.1
008264,931650,0.75
008265,000012,0.15
008265,930930,0.1
008265,931650,0.75
008269,000300,0.6
008269,HSI,0.1
008269,中证全债指数,0.3
008270,000300,0.6
008270,HSI,0.1
008270,中证全债指数,0.3
008271,000300,0.7
008271,HSI,0.1
008271,中证全债指数,0.2
008272,000300,0.7
008272,HSI,0.1
008272,中证全债指数,0.2
008273,000300,0.55
008273,中证全债指数,0.25
008274,000300,0.7
008274,HSI,0.1
008274,中证全债指数,0.2
008275,000300,0.7
008275,HSI,0.1
008275,中证全债指数,0.2
008276,000300,0.7
008277,000300,0.65
008279,931265,0.95
008280,931265,0.95
008281,990001,0.95
008282,990001,0.95
008283,000974.SH,0.6
008283,L11226,0.25
008284,000808,0.45
008285,000808,0.45
008286,930930,0.15
008290,000906,0.7
008290,HSI,0.1
008291,000300,0.95
008292,000300,0.95
008293,000991,0.65
008293,中证全债指数,0.35
008294,000300,0.7
008294,930930,0.1
008295,000300,0.7
008295,930930,0.1
008297,000906,0.65
008297,中证全债指数,0.35
008298,399986,0.95
008299,399986,0.95
008303,000300,0.75
008303,930930,0.15
008304,000300,0.75
008304,930930,0.15
008305,000300,0.8
008308,000012,0.2
008311,000012,0.3
008311,000300,0.7
008312,000012,0.3
008312,000300,0.7
008313,000300,0.8
008313,中证全债指数,0.2
008314,000012,0.15
008314,000906,0.75
008314,930930,0.1
008315,000012,0.15
008315,000906,0.75
008315,930930,0.1
008317,000300,0.55
008317,HSI,0.2
008318,000012,0.2
008318,000906,0.8
008319,000012,0.2
008319,000906,0.8
008324,000300,0.3
008324,中证全债指数,0.7
008325,000300,0.3
008325,中证全债指数,0.7
008326,931144,0.95
008327,931144,0.95
008328,000964,0.7
008328,中证全债指数,0.3
008336,000300,0.25
008336,930930,0.05
008336,中证全债指数,0.7
008337,000300,0.25
008337,930930,0.05
008337,中证全债指数,0.7
008347,000300,0.7
008347,中证全债指数,0.3
008348,000300,0.7
008348,中证全债指数,0.3
008353,932124,0.9
008354,932124,0.9
008356,000300,0.4
008359,000933,0.7
008359,HSHCI,0.1
008370,000300,0.8
008371,000906,0.75
008371,HSI,0.05
008372,000300,0.5
008372,HSI,0.1
008373,000012,0.1
008373,000906,0.8
008374,000012,0.1
008374,000906,0.8
008375,000300,0.6
008376,000300,0.6
008378,000300,0.6
008378,HSI,0.2
008381,000964,0.6
008381,HSI,0.2
008382,000300,0.8
008382,H11100,0.1
008384,000300,0.1
008384,HSI,0.05
008385,000300,0.1
008385,HSI,0.05
008390,000300,0.95
008391,000300,0.95
008396,000905,0.95
008397,000905,0.95
008399,931187,0.95
008400,931187,0.95
008404,000300,0.55
008404,HSI,0.15
008405,000300,0.55
008405,HSI,0.15
008412,000300,0.85
008412,中证全债指数,0.15
008413,000300,0.85
008413,中证全债指数,0.15
008415,932119,0.8
008416,000300,0.1
008416,HSI,0.05
008417,000300,0.1
008417,HSI,0.05
008418,000905,0.7
008418,930930,0.1
008419,000905,0.7
008419,930930,0.1
008420,000300,0.3
008420,中证全债指数,0.7
008421,000300,0.3
008421,中证全债指数,0.7
008422,931159,0.65
008422,HSI,0.1
008423,931159,0.65
008423,HSI,0.1
008424,000806,0.65
008424,931027,0.1
008425,000806,0.65
008425,931027,0.1
008445,000300,0.8
008456,000300,0.3
008457,000300,0.3
008467,000300,0.55
008467,930930,0.05
008468,000300,0.55
008468,930930,0.05
008477,000300,0.6
008477,HSI,0.05
008480,000300,0.55
008480,HSI,0.2
008481,000300,0.55
008481,HSI,0.2
008488,000300,0.35
008488,930930,0.05
008491,000012,0.3
008491,000300,0.6
008491,HSI,0.1
008492,000012,0.3
008492,000300,0.6
008492,HSI,0.1
008499,000300,0.2
008499,HSI,0.05
008500,000300,0.2
008500,HSI,0.05
008507,000300,0.7
008507,中证全债指数,0.3
008513,000906,0.15
008513,930930,0.05
008514,000906,0.15
008514,930930,0.05
008515,000300,0.5
008515,HSI,0.2
008519,931357,0.95
008520,931357,0.95
008528,000012,0.2
008528,000906,0.6
008528,HSI,0.2
008531,000906,0.7
008531,930930,0.15
008532,000906,0.7
008532,930930,0.15
008537,000300,0.8
008538,000300,0.8
008541,000300,0.3
008542,000300,0.3
008545,000906,0.7
008545,930930,0.1
008546,000012,0.3
008546,000300,0.5
008546,930930,0.2
008547,000300,0.2
008547,930930,0.05
008551,000933,0.95
008552,000933,0.95
008555,930930,0.1
008555,931802,0.6
008563,000300,0.25
008564,000300,0.25
008576,000977,0.55
008576,HSI,0.2
008577,000977,0.55
008577,HSI,0.2
008585,930713,0.95
008586,930713,0.95
008590,399975,0.95
008591,399975,0.95
008592,000300,0.95
008593,000300,0.95
008602,000964,0.6
008602,HSI,0.1
008602,中证全债指数,0.3
008603,000964,0.6
008603,HSI,0.1
008603,中证全债指数,0.3
008604,000300,0.5
008604,中证全债指数,0.5
008618,000933,0.8
008619,000933,0.8
008629,000300,0.2
008630,000300,0.2
008633,000171,0.6
008633,000906,0.15
008634,000171,0.6
008634,000906,0.15
008635,000171,0.8
008638,000171,0.7
008638,中证全债指数,0.3
008640,000171,0.6
008640,HSI,0.1
008641,000171,0.6
008641,HSI,0.1
008655,000171,0.7
008655,HSCI,0.1
008655,中证全债指数,0.2
008656,000171,0.7
008656,HSCI,0.1
008656,中证全债指数,0.2
008657,000171,0.65
008657,HSI,0.15
008664,000906,0.1
008665,000906,0.1
008666,000300,0.15
008666,930930,0.05
008666,中证全债指数,0.8
008667,000300,0.15
008667,930930,0.05
008667,中证全债指数,0.8
008671,000171,0.7
008681,000300,0.6
008681,HSI,0.1
008681,中证全债指数,0.3
008682,000922,0.9
008701,黄金现货,0.95
008702,黄金现货,0.95
008704,000922,0.8
008704,930914,0.15
008705,000922,0.8
